inj_id,layer_injected,weight_coords,bit_to_change,desired_size,top_one_correct,masked,non_critical,critical
7372,encoder.layers.encoder_layer_8.mlp.3.weight, 279  2901 ,25,1101,1035,0,1101,0
7373,encoder.layers.encoder_layer_8.mlp.3.weight, 679  1965 ,24,1101,1035,0,1101,0
7374,encoder.layers.encoder_layer_8.mlp.3.weight, 63  1409 ,21,1101,1035,0,1101,0
7375,encoder.layers.encoder_layer_8.mlp.3.weight, 415  911 ,26,1101,1035,0,1101,0
7376,encoder.layers.encoder_layer_8.mlp.3.weight, 655  1928 ,21,1101,1035,0,1101,0
7377,encoder.layers.encoder_layer_8.mlp.3.weight, 249  2317 ,30,1101,41,0,41,1060
7378,encoder.layers.encoder_layer_8.mlp.3.weight, 696  2696 ,20,1101,1035,0,1101,0
7379,encoder.layers.encoder_layer_8.mlp.3.weight, 78  857 ,19,1101,1035,0,1101,0
7380,encoder.layers.encoder_layer_8.mlp.3.weight, 244  516 ,2,1101,1035,0,1101,0
7381,encoder.layers.encoder_layer_8.mlp.3.weight, 412  2730 ,4,1101,1035,0,1101,0
7382,encoder.layers.encoder_layer_8.mlp.3.weight, 237  2995 ,13,1101,1035,0,1101,0
7383,encoder.layers.encoder_layer_8.mlp.3.weight, 558  680 ,31,1101,1035,0,1101,0
7384,encoder.layers.encoder_layer_8.mlp.3.weight, 372  2917 ,10,1101,1035,0,1101,0
7385,encoder.layers.encoder_layer_8.mlp.3.weight, 674  1321 ,5,1101,1035,0,1101,0
7386,encoder.layers.encoder_layer_8.mlp.3.weight, 408  1744 ,6,1101,1035,0,1101,0
7387,encoder.layers.encoder_layer_8.mlp.3.weight, 675  1812 ,13,1101,1035,0,1101,0
7388,encoder.layers.encoder_layer_8.mlp.3.weight, 32  584 ,17,1101,1035,0,1101,0
7389,encoder.layers.encoder_layer_8.mlp.3.weight, 199  694 ,7,1101,1035,0,1101,0
7390,encoder.layers.encoder_layer_8.mlp.3.weight, 172  137 ,24,1101,1035,0,1101,0
7391,encoder.layers.encoder_layer_8.mlp.3.weight, 82  2206 ,9,1101,1035,0,1101,0
7392,encoder.layers.encoder_layer_8.mlp.3.weight, 556  1015 ,19,1101,1035,0,1101,0
7393,encoder.layers.encoder_layer_8.mlp.3.weight, 54  76 ,13,1101,1035,0,1101,0
7394,encoder.layers.encoder_layer_8.mlp.3.weight, 367  1779 ,24,1101,1035,0,1101,0
7395,encoder.layers.encoder_layer_8.mlp.3.weight, 606  1471 ,11,1101,1035,0,1101,0
7396,encoder.layers.encoder_layer_8.mlp.3.weight, 571  2208 ,9,1101,1035,0,1101,0
7397,encoder.layers.encoder_layer_8.mlp.3.weight, 275  2067 ,3,1101,1035,0,1101,0
7398,encoder.layers.encoder_layer_8.mlp.3.weight, 23  1863 ,27,1101,1035,0,1101,0
7399,encoder.layers.encoder_layer_8.mlp.3.weight, 270  1759 ,26,1101,1035,0,1101,0
7400,encoder.layers.encoder_layer_8.mlp.3.weight, 508  387 ,2,1101,1035,0,1101,0
7401,encoder.layers.encoder_layer_8.mlp.3.weight, 401  2973 ,21,1101,1035,0,1101,0
7402,encoder.layers.encoder_layer_8.mlp.3.weight, 361  1673 ,24,1101,1035,0,1101,0
7403,encoder.layers.encoder_layer_8.mlp.3.weight, 264  216 ,25,1101,1035,0,1101,0
7404,encoder.layers.encoder_layer_8.mlp.3.weight, 322  854 ,18,1101,1035,0,1101,0
7405,encoder.layers.encoder_layer_8.mlp.3.weight, 76  2477 ,28,1101,1035,0,1101,0
7406,encoder.layers.encoder_layer_8.mlp.3.weight, 500  694 ,25,1101,1035,0,1101,0
7407,encoder.layers.encoder_layer_8.mlp.3.weight, 174  1282 ,2,1101,1035,0,1101,0
7408,encoder.layers.encoder_layer_8.mlp.3.weight, 625  2771 ,30,1101,41,0,41,1060
7409,encoder.layers.encoder_layer_8.mlp.3.weight, 176  245 ,2,1101,1035,0,1101,0
7410,encoder.layers.encoder_layer_8.mlp.3.weight, 554  3041 ,7,1101,1035,0,1101,0
7411,encoder.layers.encoder_layer_8.mlp.3.weight, 648  1415 ,19,1101,1035,0,1101,0
7412,encoder.layers.encoder_layer_8.mlp.3.weight, 140  506 ,19,1101,1035,0,1101,0
7413,encoder.layers.encoder_layer_8.mlp.3.weight, 641  3030 ,26,1101,1035,0,1101,0
7414,encoder.layers.encoder_layer_8.mlp.3.weight, 534  470 ,13,1101,1035,0,1101,0
7415,encoder.layers.encoder_layer_8.mlp.3.weight, 731  1958 ,20,1101,1035,0,1101,0
7416,encoder.layers.encoder_layer_8.mlp.3.weight, 306  1457 ,21,1101,1035,0,1101,0
7417,encoder.layers.encoder_layer_8.mlp.3.weight, 504  1276 ,27,1101,1035,0,1101,0
7418,encoder.layers.encoder_layer_8.mlp.3.weight, 569  2636 ,7,1101,1035,0,1101,0
7419,encoder.layers.encoder_layer_8.mlp.3.weight, 559  725 ,10,1101,1035,0,1101,0
7420,encoder.layers.encoder_layer_8.mlp.3.weight, 278  1645 ,11,1101,1035,0,1101,0
7421,encoder.layers.encoder_layer_8.mlp.3.weight, 675  1746 ,20,1101,1035,0,1101,0
7422,encoder.layers.encoder_layer_8.mlp.3.weight, 537  2779 ,27,1101,1035,0,1101,0
7423,encoder.layers.encoder_layer_8.mlp.3.weight, 380  2014 ,3,1101,1035,0,1101,0
7424,encoder.layers.encoder_layer_8.mlp.3.weight, 249  1455 ,29,1101,1035,0,1101,0
7425,encoder.layers.encoder_layer_8.mlp.3.weight, 165  1652 ,0,1101,1035,0,1101,0
7426,encoder.layers.encoder_layer_8.mlp.3.weight, 587  239 ,15,1101,1035,0,1101,0
7427,encoder.layers.encoder_layer_8.mlp.3.weight, 448  601 ,19,1101,1035,0,1101,0
7428,encoder.layers.encoder_layer_8.mlp.3.weight, 546  147 ,5,1101,1035,0,1101,0
7429,encoder.layers.encoder_layer_8.mlp.3.weight, 397  1590 ,28,1101,1035,0,1101,0
7430,encoder.layers.encoder_layer_8.mlp.3.weight, 677  1056 ,8,1101,1035,0,1101,0
7431,encoder.layers.encoder_layer_8.mlp.3.weight, 176  2893 ,5,1101,1035,0,1101,0
7432,encoder.layers.encoder_layer_8.mlp.3.weight, 190  1429 ,24,1101,1035,0,1101,0
7433,encoder.layers.encoder_layer_8.mlp.3.weight, 4  2752 ,1,1101,1035,0,1101,0
7434,encoder.layers.encoder_layer_8.mlp.3.weight, 340  2534 ,7,1101,1035,0,1101,0
7435,encoder.layers.encoder_layer_8.mlp.3.weight, 419  2665 ,31,1101,1035,0,1101,0
7436,encoder.layers.encoder_layer_8.mlp.3.weight, 462  406 ,13,1101,1035,0,1101,0
7437,encoder.layers.encoder_layer_8.mlp.3.weight, 0  1443 ,20,1101,1035,0,1101,0
7438,encoder.layers.encoder_layer_8.mlp.3.weight, 679  1916 ,15,1101,1035,0,1101,0
7439,encoder.layers.encoder_layer_8.mlp.3.weight, 75  1628 ,3,1101,1035,0,1101,0
7440,encoder.layers.encoder_layer_8.mlp.3.weight, 617  1214 ,11,1101,1035,0,1101,0
7441,encoder.layers.encoder_layer_8.mlp.3.weight, 50  995 ,31,1101,1035,0,1101,0
7442,encoder.layers.encoder_layer_8.mlp.3.weight, 738  2469 ,5,1101,1035,0,1101,0
7443,encoder.layers.encoder_layer_8.mlp.3.weight, 8  257 ,15,1101,1035,0,1101,0
7444,encoder.layers.encoder_layer_8.mlp.3.weight, 696  2199 ,21,1101,1035,0,1101,0
7445,encoder.layers.encoder_layer_8.mlp.3.weight, 246  1441 ,29,1101,1035,0,1101,0
7446,encoder.layers.encoder_layer_8.mlp.3.weight, 54  1892 ,4,1101,1035,0,1101,0
7447,encoder.layers.encoder_layer_8.mlp.3.weight, 47  2992 ,29,1101,1035,0,1101,0
7448,encoder.layers.encoder_layer_8.mlp.3.weight, 585  795 ,7,1101,1035,0,1101,0
7449,encoder.layers.encoder_layer_8.mlp.3.weight, 537  1078 ,4,1101,1035,0,1101,0
7450,encoder.layers.encoder_layer_8.mlp.3.weight, 426  63 ,2,1101,1035,0,1101,0
7451,encoder.layers.encoder_layer_8.mlp.3.weight, 505  1323 ,9,1101,1035,0,1101,0
7452,encoder.layers.encoder_layer_8.mlp.3.weight, 767  977 ,26,1101,1035,0,1101,0
7453,encoder.layers.encoder_layer_8.mlp.3.weight, 500  1787 ,7,1101,1035,0,1101,0
7454,encoder.layers.encoder_layer_8.mlp.3.weight, 271  998 ,9,1101,1035,0,1101,0
7455,encoder.layers.encoder_layer_8.mlp.3.weight, 569  169 ,18,1101,1035,0,1101,0
7456,encoder.layers.encoder_layer_8.mlp.3.weight, 50  1999 ,6,1101,1035,0,1101,0
7457,encoder.layers.encoder_layer_8.mlp.3.weight, 342  608 ,16,1101,1035,0,1101,0
7458,encoder.layers.encoder_layer_8.mlp.3.weight, 268  2177 ,27,1101,1035,0,1101,0
7459,encoder.layers.encoder_layer_8.mlp.3.weight, 756  420 ,21,1101,1035,0,1101,0
7460,encoder.layers.encoder_layer_8.mlp.3.weight, 37  2124 ,29,1101,1035,0,1101,0
7461,encoder.layers.encoder_layer_8.mlp.3.weight, 268  2166 ,15,1101,1035,0,1101,0
7462,encoder.layers.encoder_layer_8.mlp.3.weight, 678  852 ,1,1101,1035,0,1101,0
7463,encoder.layers.encoder_layer_8.mlp.3.weight, 715  3015 ,5,1101,1035,0,1101,0
7464,encoder.layers.encoder_layer_8.mlp.3.weight, 166  443 ,4,1101,1035,0,1101,0
7465,encoder.layers.encoder_layer_8.mlp.3.weight, 378  2107 ,4,1101,1035,0,1101,0
7466,encoder.layers.encoder_layer_8.mlp.3.weight, 601  548 ,4,1101,1035,0,1101,0
7467,encoder.layers.encoder_layer_8.mlp.3.weight, 434  873 ,15,1101,1035,0,1101,0
7468,encoder.layers.encoder_layer_8.mlp.3.weight, 565  1020 ,0,1101,1035,0,1101,0
7469,encoder.layers.encoder_layer_8.mlp.3.weight, 470  2853 ,10,1101,1035,0,1101,0
7470,encoder.layers.encoder_layer_8.mlp.3.weight, 512  2463 ,17,1101,1035,0,1101,0
7471,encoder.layers.encoder_layer_8.mlp.3.weight, 99  2044 ,0,1101,1035,0,1101,0
7472,encoder.layers.encoder_layer_8.mlp.3.weight, 23  611 ,24,1101,1035,0,1101,0
7473,encoder.layers.encoder_layer_8.mlp.3.weight, 652  866 ,16,1101,1035,0,1101,0
7474,encoder.layers.encoder_layer_8.mlp.3.weight, 716  292 ,12,1101,1035,0,1101,0
7475,encoder.layers.encoder_layer_8.mlp.3.weight, 77  1438 ,16,1101,1035,0,1101,0
7476,encoder.layers.encoder_layer_8.mlp.3.weight, 419  2649 ,17,1101,1035,0,1101,0
7477,encoder.layers.encoder_layer_8.mlp.3.weight, 472  1610 ,22,1101,1035,0,1101,0
7478,encoder.layers.encoder_layer_8.mlp.3.weight, 22  2147 ,16,1101,1035,0,1101,0
7479,encoder.layers.encoder_layer_8.mlp.3.weight, 244  2264 ,7,1101,1035,0,1101,0
7480,encoder.layers.encoder_layer_8.mlp.3.weight, 116  1475 ,12,1101,1035,0,1101,0
7481,encoder.layers.encoder_layer_8.mlp.3.weight, 370  1316 ,12,1101,1035,0,1101,0
7482,encoder.layers.encoder_layer_8.mlp.3.weight, 171  1974 ,14,1101,1035,0,1101,0
7483,encoder.layers.encoder_layer_8.mlp.3.weight, 157  1778 ,9,1101,1035,0,1101,0
7484,encoder.layers.encoder_layer_8.mlp.3.weight, 714  999 ,0,1101,1035,0,1101,0
7485,encoder.layers.encoder_layer_8.mlp.3.weight, 482  2767 ,0,1101,1035,0,1101,0
7486,encoder.layers.encoder_layer_8.mlp.3.weight, 462  2018 ,29,1101,1035,0,1101,0
7487,encoder.layers.encoder_layer_8.mlp.3.weight, 78  2985 ,1,1101,1035,0,1101,0
7488,encoder.layers.encoder_layer_8.mlp.3.weight, 389  2851 ,30,1101,41,0,41,1060
7489,encoder.layers.encoder_layer_8.mlp.3.weight, 154  2739 ,1,1101,1035,0,1101,0
7490,encoder.layers.encoder_layer_8.mlp.3.weight, 762  146 ,21,1101,1035,0,1101,0
7491,encoder.layers.encoder_layer_8.mlp.3.weight, 301  974 ,17,1101,1035,0,1101,0
7492,encoder.layers.encoder_layer_8.mlp.3.weight, 270  743 ,3,1101,1035,0,1101,0
7493,encoder.layers.encoder_layer_8.mlp.3.weight, 221  1449 ,14,1101,1035,0,1101,0
7494,encoder.layers.encoder_layer_8.mlp.3.weight, 258  1447 ,26,1101,1035,0,1101,0
7495,encoder.layers.encoder_layer_8.mlp.3.weight, 90  994 ,15,1101,1035,0,1101,0
7496,encoder.layers.encoder_layer_8.mlp.3.weight, 361  2 ,10,1101,1035,0,1101,0
7497,encoder.layers.encoder_layer_8.mlp.3.weight, 98  1422 ,8,1101,1035,0,1101,0
7498,encoder.layers.encoder_layer_8.mlp.3.weight, 683  767 ,26,1101,1035,0,1101,0
7499,encoder.layers.encoder_layer_8.mlp.3.weight, 124  3067 ,1,1101,1035,0,1101,0
7500,encoder.layers.encoder_layer_8.mlp.3.weight, 271  2940 ,27,1101,1035,0,1101,0
7501,encoder.layers.encoder_layer_8.mlp.3.weight, 555  1245 ,27,1101,1035,0,1101,0
7502,encoder.layers.encoder_layer_8.mlp.3.weight, 483  955 ,21,1101,1035,0,1101,0
7503,encoder.layers.encoder_layer_8.mlp.3.weight, 641  2701 ,28,1101,1035,0,1101,0
7504,encoder.layers.encoder_layer_8.mlp.3.weight, 134  993 ,27,1101,1035,0,1101,0
7505,encoder.layers.encoder_layer_8.mlp.3.weight, 460  710 ,2,1101,1035,0,1101,0
7506,encoder.layers.encoder_layer_8.mlp.3.weight, 71  1128 ,31,1101,1035,0,1101,0
7507,encoder.layers.encoder_layer_8.mlp.3.weight, 437  2727 ,21,1101,1035,0,1101,0
7508,encoder.layers.encoder_layer_8.mlp.3.weight, 405  1432 ,8,1101,1035,0,1101,0
7509,encoder.layers.encoder_layer_8.mlp.3.weight, 652  2279 ,1,1101,1035,0,1101,0
7510,encoder.layers.encoder_layer_8.mlp.3.weight, 540  1951 ,20,1101,1035,0,1101,0
7511,encoder.layers.encoder_layer_8.mlp.3.weight, 458  968 ,5,1101,1035,0,1101,0
7512,encoder.layers.encoder_layer_8.mlp.3.weight, 224  303 ,25,1101,1035,0,1101,0
7513,encoder.layers.encoder_layer_8.mlp.3.weight, 72  47 ,5,1101,1035,0,1101,0
7514,encoder.layers.encoder_layer_8.mlp.3.weight, 41  1234 ,28,1101,1035,0,1101,0
7515,encoder.layers.encoder_layer_8.mlp.3.weight, 265  2171 ,10,1101,1035,0,1101,0
7516,encoder.layers.encoder_layer_8.mlp.3.weight, 442  73 ,19,1101,1035,0,1101,0
7517,encoder.layers.encoder_layer_8.mlp.3.weight, 210  717 ,23,1101,1035,0,1101,0
7518,encoder.layers.encoder_layer_8.mlp.3.weight, 59  2782 ,18,1101,1035,0,1101,0
7519,encoder.layers.encoder_layer_8.mlp.3.weight, 305  2407 ,23,1101,1035,0,1101,0
7520,encoder.layers.encoder_layer_8.mlp.3.weight, 334  1215 ,25,1101,1035,0,1101,0
7521,encoder.layers.encoder_layer_8.mlp.3.weight, 42  2635 ,6,1101,1035,0,1101,0
7522,encoder.layers.encoder_layer_8.mlp.3.weight, 575  2221 ,1,1101,1035,0,1101,0
7523,encoder.layers.encoder_layer_8.mlp.3.weight, 233  552 ,21,1101,1035,0,1101,0
7524,encoder.layers.encoder_layer_8.mlp.3.weight, 160  283 ,31,1101,1035,0,1101,0
7525,encoder.layers.encoder_layer_8.mlp.3.weight, 404  2085 ,24,1101,1035,0,1101,0
7526,encoder.layers.encoder_layer_8.mlp.3.weight, 61  774 ,28,1101,1035,0,1101,0
7527,encoder.layers.encoder_layer_8.mlp.3.weight, 347  1253 ,18,1101,1035,0,1101,0
7528,encoder.layers.encoder_layer_8.mlp.3.weight, 681  716 ,29,1101,1035,0,1101,0
7529,encoder.layers.encoder_layer_8.mlp.3.weight, 489  1673 ,30,1101,41,0,41,1060
7530,encoder.layers.encoder_layer_8.mlp.3.weight, 711  3 ,5,1101,1035,0,1101,0
7531,encoder.layers.encoder_layer_8.mlp.3.weight, 601  2527 ,10,1101,1035,0,1101,0
7532,encoder.layers.encoder_layer_8.mlp.3.weight, 579  60 ,31,1101,1035,0,1101,0
7533,encoder.layers.encoder_layer_8.mlp.3.weight, 502  2584 ,2,1101,1035,0,1101,0
7534,encoder.layers.encoder_layer_8.mlp.3.weight, 386  1834 ,15,1101,1035,0,1101,0
7535,encoder.layers.encoder_layer_8.mlp.3.weight, 310  2216 ,14,1101,1035,0,1101,0
7536,encoder.layers.encoder_layer_8.mlp.3.weight, 582  729 ,29,1101,1035,0,1101,0
7537,encoder.layers.encoder_layer_8.mlp.3.weight, 406  462 ,13,1101,1035,0,1101,0
7538,encoder.layers.encoder_layer_8.mlp.3.weight, 149  608 ,1,1101,1035,0,1101,0
7539,encoder.layers.encoder_layer_8.mlp.3.weight, 683  2959 ,25,1101,1035,0,1101,0
7540,encoder.layers.encoder_layer_8.mlp.3.weight, 742  1048 ,21,1101,1035,0,1101,0
7541,encoder.layers.encoder_layer_8.mlp.3.weight, 290  1567 ,2,1101,1035,0,1101,0
7542,encoder.layers.encoder_layer_8.mlp.3.weight, 422  1339 ,23,1101,1035,0,1101,0
7543,encoder.layers.encoder_layer_8.mlp.3.weight, 415  1787 ,14,1101,1035,0,1101,0
7544,encoder.layers.encoder_layer_9.ln_1.weight,737,16,1101,1035,0,1101,0
7545,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 61  571 ,9,1101,1035,0,1101,0
7546,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 386  203 ,25,1101,1035,0,1101,0
7547,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 629  642 ,7,1101,1035,0,1101,0
7548,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 67  210 ,3,1101,1035,0,1101,0
7549,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 760  608 ,0,1101,1035,0,1101,0
7550,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 498  341 ,11,1101,1035,0,1101,0
7551,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 706  490 ,1,1101,1035,0,1101,0
7552,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 643  687 ,27,1101,1035,0,1101,0
7553,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 45  478 ,26,1101,1035,0,1101,0
7554,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 52  13 ,14,1101,1035,0,1101,0
7555,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 340  686 ,10,1101,1035,0,1101,0
7556,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 118  243 ,0,1101,1035,0,1101,0
7557,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 494  675 ,1,1101,1035,0,1101,0
7558,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 572  531 ,28,1101,1035,0,1101,0
7559,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 591  207 ,19,1101,1035,0,1101,0
7560,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 552  721 ,8,1101,1035,0,1101,0
7561,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 352  343 ,30,1101,41,0,41,1060
7562,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 254  37 ,1,1101,1035,0,1101,0
7563,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 447  103 ,3,1101,1035,0,1101,0
7564,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 196  486 ,17,1101,1035,0,1101,0
7565,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 444  758 ,26,1101,1035,0,1101,0
7566,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 567  469 ,7,1101,1035,0,1101,0
7567,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 148  287 ,10,1101,1035,0,1101,0
7568,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 155  499 ,19,1101,1035,0,1101,0
7569,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 176  95 ,2,1101,1035,0,1101,0
7570,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 272  605 ,29,1101,1035,0,1101,0
7571,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 130  741 ,5,1101,1035,0,1101,0
7572,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 212  541 ,4,1101,1035,0,1101,0
7573,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 488  261 ,28,1101,1035,0,1101,0
7574,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 603  590 ,29,1101,1035,0,1101,0
7575,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 213  145 ,29,1101,1035,0,1101,0
7576,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 128  489 ,20,1101,1035,0,1101,0
7577,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 464  550 ,9,1101,1035,0,1101,0
7578,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 314  18 ,26,1101,1035,0,1101,0
7579,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 490  298 ,4,1101,1035,0,1101,0
7580,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 348  530 ,2,1101,1035,0,1101,0
7581,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 273  372 ,28,1101,1035,0,1101,0
7582,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 82  764 ,14,1101,1035,0,1101,0
7583,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 9  351 ,18,1101,1035,0,1101,0
7584,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 640  57 ,30,1101,41,0,41,1060
7585,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 631  269 ,25,1101,1035,0,1101,0
7586,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 26  669 ,31,1101,1035,0,1101,0
7587,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 543  640 ,19,1101,1035,0,1101,0
7588,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 408  569 ,28,1101,1035,0,1101,0
7589,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 568  454 ,26,1101,1035,0,1101,0
7590,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 710  536 ,2,1101,1035,0,1101,0
7591,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 455  161 ,16,1101,1035,0,1101,0
7592,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 491  310 ,29,1101,1035,0,1101,0
7593,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 1  224 ,0,1101,1035,0,1101,0
7594,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 299  613 ,12,1101,1035,0,1101,0
7595,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 420  327 ,12,1101,1035,0,1101,0
7596,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 635  733 ,30,1101,41,0,41,1060
7597,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 349  621 ,15,1101,1035,0,1101,0
7598,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 695  271 ,22,1101,1035,0,1101,0
7599,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 131  332 ,1,1101,1035,0,1101,0
7600,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 143  385 ,26,1101,1035,0,1101,0
7601,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 401  187 ,8,1101,1035,0,1101,0
7602,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 744  123 ,30,1101,41,0,41,1060
7603,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 481  604 ,16,1101,1035,0,1101,0
7604,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 735  512 ,29,1101,1035,0,1101,0
7605,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 731  107 ,6,1101,1035,0,1101,0
7606,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 694  347 ,6,1101,1035,0,1101,0
7607,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 188  233 ,16,1101,1035,0,1101,0
7608,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 703  65 ,23,1101,1035,0,1101,0
7609,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 737  215 ,27,1101,1035,0,1101,0
7610,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 390  77 ,18,1101,1035,0,1101,0
7611,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 486  137 ,3,1101,1035,0,1101,0
7612,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 363  16 ,22,1101,1035,0,1101,0
7613,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 214  765 ,6,1101,1035,0,1101,0
7614,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 102  515 ,31,1101,1035,0,1101,0
7615,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 97  73 ,27,1101,1035,0,1101,0
7616,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 198  488 ,23,1101,1035,0,1101,0
7617,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 327  422 ,16,1101,1035,0,1101,0
7618,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 237  124 ,8,1101,1035,0,1101,0
7619,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 246  755 ,4,1101,1035,0,1101,0
7620,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 255  456 ,5,1101,1035,0,1101,0
7621,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 445  654 ,2,1101,1035,0,1101,0
7622,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 341  264 ,6,1101,1035,0,1101,0
7623,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 510  203 ,27,1101,1035,0,1101,0
7624,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 102  269 ,28,1101,1035,0,1101,0
7625,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 553  731 ,16,1101,1035,0,1101,0
7626,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 29  340 ,8,1101,1035,0,1101,0
7627,encoder.layers.encoder_layer_9.self_attention.out_proj.weight, 631  315 ,8,1101,1035,0,1101,0
